library_ID,collection_date,depth,lat_lon,source_material_id,title,sra_accession,biosample_accession,bioproject_accession,collection_method,size_frac,design_description,geo_loc_name,samp_collect_device,samp_mat_process,samp_size,samp_store_temp
QMIC2313_18S_QU39_4,2017-10-20,100,50.0307 N 125.0992 W,QMIC2313,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364917,SAMN44770677,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2326_18S_QU39_4,2017-10-24,0,50.0307 N 125.0992 W,QMIC2326,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364915,SAMN44770679,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2327_18S_QU39_4,2017-10-24,5,50.0307 N 125.0992 W,QMIC2327,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364914,SAMN44770680,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1950 ml,-80
QMIC2328_18S_QU39_4,2017-10-24,30,50.0307 N 125.0992 W,QMIC2328,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364913,SAMN44770681,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2329_18S_QU39_4,2017-10-24,100,50.0307 N 125.0992 W,QMIC2329,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364912,SAMN44770682,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2330_18S_QU39_4,2017-10-24,260,50.0307 N 125.0992 W,QMIC2330,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364911,SAMN44770683,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2336_18S_QU39_4,2017-10-31,0,50.0307 N 125.0992 W,QMIC2336,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364910,SAMN44770684,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2337_18S_QU39_4,2017-10-31,5,50.0307 N 125.0992 W,QMIC2337,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364909,SAMN44770685,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2338_18S_QU39_4,2017-10-31,30,50.0307 N 125.0992 W,QMIC2338,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364908,SAMN44770686,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2339_18S_QU39_4,2017-10-31,100,50.0307 N 125.0992 W,QMIC2339,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364907,SAMN44770687,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2340_18S_QU39_4,2017-10-31,260,50.0307 N 125.0992 W,QMIC2340,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364906,SAMN44770688,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2346_18S_QU39_4,2017-11-08,0,50.0307 N 125.0992 W,QMIC2346,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364904,SAMN44770689,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2347_18S_QU39_4,2017-11-08,5,50.0307 N 125.0992 W,QMIC2347,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364903,SAMN44770690,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1975 ml,-80
QMIC2348_18S_QU39_4,2017-11-08,30,50.0307 N 125.0992 W,QMIC2348,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364902,SAMN44770691,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2349_18S_QU39_4,2017-11-08,100,50.0307 N 125.0992 W,QMIC2349,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364901,SAMN44770692,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2350_18S_QU39_4,2017-11-08,260,50.0307 N 125.0992 W,QMIC2350,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364900,SAMN44770693,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2356_18S_QU39_4,2017-11-16,0,50.0307 N 125.0992 W,QMIC2356,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364899,SAMN44770694,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2357_18S_QU39_4,2017-11-16,5,50.0307 N 125.0992 W,QMIC2357,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364898,SAMN44770695,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2358_18S_QU39_4,2017-11-16,30,50.0307 N 125.0992 W,QMIC2358,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364897,SAMN44770696,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2359_18S_QU39_4,2017-11-16,100,50.0307 N 125.0992 W,QMIC2359,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364896,SAMN44770697,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2360_18S_QU39_4,2017-11-16,260,50.0307 N 125.0992 W,QMIC2360,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364895,SAMN44770698,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2366_18S_QU39_4,2017-11-20,0,50.0307 N 125.0992 W,QMIC2366,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364893,SAMN44770699,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2367_18S_QU39_4,2017-11-20,5,50.0307 N 125.0992 W,QMIC2367,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364892,SAMN44770700,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2368_18S_QU39_4,2017-11-20,30,50.0307 N 125.0992 W,QMIC2368,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364891,SAMN44770701,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2369_18S_QU39_4,2017-11-20,100,50.0307 N 125.0992 W,QMIC2369,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364890,SAMN44770702,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2370_18S_QU39_4,2017-11-20,260,50.0307 N 125.0992 W,QMIC2370,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364889,SAMN44770703,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2372_18S_QU39_4,2017-11-27,0,50.0307 N 125.0992 W,QMIC2372,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364888,SAMN44770704,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2374_18S_QU39_4,2017-11-27,5,50.0307 N 125.0992 W,QMIC2374,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364887,SAMN44770705,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2376_18S_QU39_4,2017-11-27,30,50.0307 N 125.0992 W,QMIC2376,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364886,SAMN44770706,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2378_18S_QU39_4,2017-11-27,100,50.0307 N 125.0992 W,QMIC2378,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364885,SAMN44770707,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2380_18S_QU39_4,2017-11-27,260,50.0307 N 125.0992 W,QMIC2380,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364884,SAMN44770708,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2386_18S_QU39_4,2017-12-06,0,50.0307 N 125.0992 W,QMIC2386,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364882,SAMN44770709,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2387_18S_QU39_4,2017-12-06,5,50.0307 N 125.0992 W,QMIC2387,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364881,SAMN44770710,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2388_18S_QU39_4,2017-12-06,30,50.0307 N 125.0992 W,QMIC2388,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364880,SAMN44770711,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2389_18S_QU39_4,2017-12-06,100,50.0307 N 125.0992 W,QMIC2389,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364879,SAMN44770712,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2390_18S_QU39_4,2017-12-06,260,50.0307 N 125.0992 W,QMIC2390,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364878,SAMN44770713,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2396_18S_QU39_4,2017-12-11,0,50.0307 N 125.0992 W,QMIC2396,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364877,SAMN44770714,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2397_18S_QU39_4,2017-12-11,5,50.0307 N 125.0992 W,QMIC2397,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364876,SAMN44770715,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2398_18S_QU39_4,2017-12-11,30,50.0307 N 125.0992 W,QMIC2398,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364875,SAMN44770716,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2399_18S_QU39_4,2017-12-11,100,50.0307 N 125.0992 W,QMIC2399,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364874,SAMN44770717,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1950 ml,-80
QMIC2400_18S_QU39_4,2017-12-11,260,50.0307 N 125.0992 W,QMIC2400,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364873,SAMN44770718,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QPK1506-bulk_18S_QPKbulk_2017,2017-02-02,230,50.0307 N 125.0992 W,QPK1506,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364871,SAMN44771224,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v1,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,45350000 ml,-80
QPK1512-bulk_18S_QPKbulk_2017,2017-02-14,230,50.0307 N 125.0992 W,QPK1512,18S metabarcoding targeting marine eukaryotes in a Zooplankton Metagenome from Northern Strait of Georgia BC,SRR31364870,SAMN44771226,PRJNA1141475,"Vertical zooplankton net tow, preserved in 99 percent ethanol",250 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015): https://dx.doi.org/10.17504/protocols.io.rm7vzjjjxlx1/v2,Canada: British Columbia,Bongo Zooplankton Net 0.5m diameter 250 micrometer,DNA Extraction from Ethanol Zooplankton Samples: https://dx.doi.org/10.17504/protocols.io.n92ld88mnv5b/v1,na ml,-80
